Dish ID,Ingredient ID,Ingredient Name,Mass (grams),Calories (kcal),Fat (grams),Carbs (grams),Protein (grams)
dish_1568229442,ingr_0000000152,cabbage,16.608736,3.48783456,0.08304368,0.531479552,0.215913568
dish_1568229442,ingr_0000000161,olive oil,13.584853,120.09010052,13.584853,0.0,0.0
dish_1562009098,ingr_0000000050,tofu,96.000000,70.08,4.608,1.824,7.68
dish_1551227435,ingr_0000000016,brussels sprouts,87.000000,37.41,0.261,7.83,2.958
dish_1558380414,ingr_0000000440,grapes,52.000000,35.88,0.104,9.36,0.364
dish_1558640882,ingr_0000000037,cantaloupe,95.000000,32.3,0.19,7.6,0.76
dish_1562873790,ingr_0000000291,salt,0.437318,0.0,0.0,0.0,0.0
dish_1562873790,ingr_0000000030,lettuce,17.492712,2.6239068,0.034985424,0.507288648,0.244897968
dish_1562873790,ingr_0000000367,lime,0.874636,0.2623908,0.001749272,0.09183678,0.006122452
dish_1562873790,ingr_0000000161,olive oil,6.997085,61.8542314,6.997085,0.0,0.0
dish_1562873790,ingr_0000000094,onions,3.498542,1.3994168,0.003498542,0.31486878,0.038483962
dish_1562873790,ingr_0000000031,cucumbers,8.746356,0.8746356,0.0,0.17492712,0.08746356
dish_1562873790,ingr_0000000189,vinegar,3.498542,0.0,0.0,0.0,0.0
dish_1562873790,ingr_0000000471,cherry tomatoes,6.997085,1.2594753,0.01399417,0.272886315,0.062973765
dish_1562873790,ingr_0000000312,pepper,0.218659,0.0874636,0.000437318,0.020335287,0.00437318
dish_1562873790,ingr_0000000029,mixed greens,26.239067,7.34693876,0.104956268,1.390670551,0.577259474
dish_1567785654,ingr_0000000013,berries,54.000000,30.78,0.162,7.56,0.378
dish_1567785654,ingr_0000000038,pineapple,42.000000,21.0,0.042,5.46,0.21
dish_1551392271,ingr_0000000050,tofu,32.000000,23.36,1.536,0.608,2.56
dish_1550705888,ingr_0000000005,potatoes,93.000000,71.61,0.093,15.81,1.86
dish_1561492182,ingr_0000000036,spinach (raw),27.215189,6.25949347,0.108860756,0.979746804,0.789240481
dish_1561492182,ingr_0000000189,vinegar,2.177215,0.0,0.0,0.0,0.0
dish_1561492182,ingr_0000000073,radishes,4.354431,0.69670896,0.004354431,0.148050654,0.030481017
dish_1561492182,ingr_0000000194,fried rice,128.000000,201.856,2.816,38.272,6.016
dish_1561492182,ingr_0000000122,garlic,0.136076,0.20275324,0.00068038,0.04490508,0.008708864
dish_1561492182,ingr_0000000291,salt,0.136076,0.0,0.0,0.0,0.0
dish_1561492182,ingr_0000000126,mustard,0.272152,0.166829176,0.008981016,0.01632912,0.010069624
dish_1561492182,ingr_0000000161,olive oil,4.354431,38.49317004,4.354431,0.0,0.0
dish_1561492182,ingr_0000000201,blueberries,4.354431,2.490734532,0.013063293,0.627038064,0.030481017
dish_1564159520,ingr_0000000004,bacon,42.000000,227.22,17.64,0.588,15.54
dish_1551138180,ingr_0000000032,tomatoes,67.000000,22.78,0.469,4.556,0.469
dish_1551567329,ingr_0000000048,ham,70.000000,101.5,4.2,1.05,14.7
dish_1562947436,ingr_0000000013,berries,117.000000,66.69,0.351,16.38,0.819
dish_1562947436,ingr_0000000039,sausage,52.000000,179.192,14.196,2.184,10.036
dish_1562947436,ingr_0000000038,pineapple,73.000000,36.5,0.073,9.49,0.365
dish_1550778172,ingr_0000000008,scrambled eggs,78.000000,115.44,8.58,1.248,7.8
dish_1550778172,ingr_0000000031,cucumbers,61.000000,6.1,0.0,1.22,0.61
dish_1550778172,ingr_0000000032,tomatoes,45.000000,15.3,0.315,3.06,0.315
dish_1551490701,ingr_0000000039,sausage,92.000000,317.032,25.116,3.864,17.756
dish_1564086624,ingr_0000000011,cheese pizza,49.000000,130.291,4.606,16.415,5.488
dish_1564086624,ingr_0000000205,corn on the cob,82.000000,87.002,1.968,18.04,2.542
dish_1562689519,ingr_0000000001,cottage cheese,173.000000,169.54,7.439,5.882,19.03
dish_1563811490,ingr_0000000161,olive oil,2.121951,18.75804684,2.121951,0.0,0.0
dish_1563811490,ingr_0000000039,sausage,14.000000,48.244,3.822,0.588,2.702
dish_1563811490,ingr_0000000037,cantaloupe,72.000000,24.48,0.144,5.76,0.576
dish_1563811490,ingr_0000000437,sweet potato,84.878052,64.50731952,0.0,15.27804936,0.84878052
dish_1563811490,ingr_0000000128,egg whites,217.000000,112.84,0.434,1.519,21.7
dish_1558721904,ingr_0000000054,apple,143.000000,74.36,0.286,20.02,0.429
dish_1559245848,ingr_0000000058,orange,127.000000,59.69,0.127,15.24,1.143
dish_1551374946,ingr_0000000056,kiwi,100.000000,61.0,0.5,15.0,1.1
dish_1560543525,ingr_0000000012,olives,15.000000,17.25,1.605,0.945,0.12
dish_1560543525,ingr_0000000032,tomatoes,95.000000,32.3,0.665,6.46,0.665
dish_1560543525,ingr_0000000006,caesar salad,77.000000,33.88,1.617,3.311,2.464
dish_1563481061,ingr_0000000092,wine,1.937534,1.6469039,0.0,0.050375884,0.001937534
dish_1563481061,ingr_0000000341,cream,3.875068,13.031853684,1.418274888,0.104626836,0.108501904
dish_1563481061,ingr_0000000046,mushroom,14.531507,3.19693154,0.043594521,0.479539731,0.450476717
dish_1563481061,ingr_0000000094,onions,9.687672,3.8750688,0.009687672,0.87189048,0.106564392
dish_1563481061,ingr_0000000161,olive oil,11.853259,104.78280956,11.853259,0.0,0.0
dish_1563481061,ingr_0000000122,garlic,1.937534,2.88692566,0.00968767,0.63938622,0.124002176
dish_1563481061,ingr_0000000518,thyme,0.242192,0.24461392,0.004117264,0.05812608,0.01453152
dish_1563481061,ingr_0000000291,salt,0.468805,0.0,0.0,0.0,0.0
dish_1563481061,ingr_0000000471,cherry tomatoes,13.908356,2.50350408,0.027816712,0.542425884,0.125175204
dish_1563481061,ingr_0000000074,pasta,77.501373,101.991806868,0.852515103,19.220340504,3.952570023
dish_1563481061,ingr_0000000434,sour cream,3.875068,7.67263464,0.73626292,0.178253128,0.093001632
dish_1563481061,ingr_0000000517,chard,27.816711,5.28517509,0.055633422,1.029218307,0.500700798
dish_1563481061,ingr_0000000036,spinach (raw),51.412743,11.82493089,0.205650972,1.850858748,1.490969547
dish_1563481061,ingr_0000000189,vinegar,5.563342,0.0,0.0,0.0,0.0
dish_1563481061,ingr_0000000126,mustard,0.695418,0.426291234,0.022948794,0.04172508,0.025730466
dish_1563481061,ingr_0000000031,cucumbers,13.908356,1.3908356,0.0,0.27816712,0.13908356
dish_1563481061,ingr_0000000025,beef,96.876709,242.1917725,14.53150635,0.0,25.18794434
dish_1563481061,ingr_0000000070,figs,13.908356,38.247979,0.0,9.0404314,0.3477089
dish_1558725576,ingr_0000000007,cauliflower,79.000000,19.75,0.237,3.95,1.422
dish_1566413469,ingr_0000000028,chicken,103.000000,169.95,3.708,0.0,31.93
dish_1566413469,ingr_0000000042,avocado,49.000000,78.4,7.35,4.41,0.98
dish_1566413469,ingr_0000000012,olives,80.000000,92.0,8.56,5.04,0.64
dish_1566413469,ingr_0000000148,parmesan cheese,19.000000,81.833,5.434,0.798,7.296
dish_1566413469,ingr_0000000036,spinach (raw),61.000000,14.03,0.244,2.196,1.769
dish_1566413469,ingr_0000000027,broccoli,67.000000,23.45,0.268,4.69,1.608
dish_1561736715,ingr_0000000008,scrambled eggs,109.000000,161.32,11.99,1.744,10.9
dish_1551378344,ingr_0000000055,banana,73.000000,64.97,0.219,16.79,0.803
dish_1561577549,ingr_0000000380,pizza,49.000000,130.34,4.753,16.17,5.39
dish_1563393403,ingr_0000000523,cilantro,0.390728,0.089085984,0.00195364,0.014456936,0.008596016
dish_1563393403,ingr_0000000520,lemon juice,0.781457,0.13284769,0.0,0.043761592,0.003125828
dish_1563393403,ingr_0000000377,quinoa,7.814569,9.3774828,0.148476811,1.64105949,0.343841036
dish_1563393403,ingr_0000000312,pepper,1.562914,0.6251656,0.003125828,0.145351002,0.03125828
dish_1563393403,ingr_0000000122,garlic,0.195364,0.29109236,0.00097682,0.06447012,0.012503296
dish_1563393403,ingr_0000000027,broccoli,77.666672,27.1833352,0.310666688,5.43666704,1.864000128
dish_1563393403,ingr_0000000291,salt,0.097682,0.0,0.0,0.0,0.0
dish_1563393403,ingr_0000000094,onions,1.562914,0.6251656,0.001562914,0.14066226,0.017192054
dish_1563393403,ingr_0000000485,zucchini,39.666668,5.9500002,0.158666672,1.071000036,0.436333348
dish_1563393403,ingr_0000000161,olive oil,1.562914,13.81615976,1.562914,0.0,0.0
dish_1563393403,ingr_0000000021,squash,39.666668,8.13166694,0.119000004,1.348666712,0.357000012
dish_1563393403,ingr_0000000515,arugula,1.953642,0.4884105,0.013675494,0.072284754,0.050794692
dish_1563393403,ingr_0000000448,jalapenos,0.097682,0.02832778,0.000390728,0.00634933,0.000879138
dish_1563393403,ingr_0000000541,tomatillo,3.907285,1.2503312,0.03907285,0.2344371,0.03907285
dish_1563393403,ingr_0000000049,fish,39.072849,35.1655641,5.07947037,0.0,7.189404216
dish_1567021864,ingr_0000000049,fish,106.619904,95.9579136,13.86058752,0.0,19.618062336
dish_1567021864,ingr_0000000312,pepper,0.057272,0.0229088,0.000114544,0.005326296,0.00114544
dish_1567021864,ingr_0000000201,blueberries,3.665411,2.096615092,0.010996233,0.527819184,0.025657877
dish_1567021864,ingr_0000000189,vinegar,1.718161,0.0,0.0,0.0,0.0
dish_1567021864,ingr_0000000072,kale,5.330996,2.61218804,0.037316972,0.47978964,0.175922868
dish_1567021864,ingr_0000000520,lemon juice,2.132398,0.36250766,0.0,0.119414288,0.008529592
dish_1567021864,ingr_0000000524,parsley,1.066199,0.395559829,0.008529592,0.068236736,0.030919771
dish_1567021864,ingr_0000000124,walnuts,1.832705,11.973061765,1.17659661,0.254745995,0.276738455
dish_1567021864,ingr_0000000527,chive,0.266550,0.079965,0.00186585,0.0117282,0.00879615
dish_1567021864,ingr_0000000291,salt,0.610182,0.0,0.0,0.0,0.0
dish_1567021864,ingr_0000000471,cherry tomatoes,4.264796,0.76766328,0.008529592,0.166327044,0.038383164
dish_1567021864,ingr_0000000514,wheat berry,21.323982,19.40482362,0.10661991,4.072880562,0.895607244
dish_1567021864,ingr_0000000517,chard,13.428323,2.55138137,0.026856646,0.496847951,0.241709814
dish_1567021864,ingr_0000000380,pizza,34.000000,90.44,3.298,11.22,3.74
dish_1567021864,ingr_0000000515,arugula,51.315750,12.8289375,0.35921025,1.89868275,1.3342095
dish_1567021864,ingr_0000000126,mustard,0.572720,0.35107736,0.01889976,0.0343632,0.02119064
dish_1567021864,ingr_0000000161,olive oil,11.595617,102.50525428,11.595617,0.0,0.0
dish_1567021864,ingr_0000000133,shallots,2.132398,0.4264796,0.004264796,0.070369134,0.03198597
dish_1567021864,ingr_0000000122,garlic,0.066637,0.09928913,0.000333185,0.02199021,0.004264768
dish_1551322988,ingr_0000000026,white rice,74.000000,96.2,0.222,20.72,1.998
dish_1551394614,ingr_0000000058,orange,50.000000,23.5,0.05,6.0,0.45
dish_1558632198,ingr_0000000003,garden salad,26.000000,16.796,0.884,0.832,1.586
dish_1565986761,ingr_0000000471,cherry tomatoes,5.686411,1.02355398,0.011372822,0.221770029,0.051177699
dish_1565986761,ingr_0000000049,fish,142.160278,127.9442502,18.48083614,0.0,26.157491152
dish_1565986761,ingr_0000000527,chive,0.545768,0.1637304,0.003820376,0.024013792,0.018010344
dish_1565986761,ingr_0000000421,ground turkey,57.110092,147.34403736,9.70871564,0.0,14.277523
dish_1565986761,ingr_0000000341,cream,1.522936,5.121633768,0.557394576,0.041119272,0.042642208
dish_1565986761,ingr_0000000517,chard,12.794426,2.43094094,0.025588852,0.473393762,0.230299668
dish_1565986761,ingr_0000000094,onions,1.903670,0.761468,0.00190367,0.1713303,0.02094037
dish_1565986761,ingr_0000000520,lemon juice,2.843206,0.48334502,0.0,0.159219536,0.011372824
dish_1565986761,ingr_0000000524,parsley,1.421603,0.527414713,0.011372824,0.090982592,0.041226487
dish_1565986761,ingr_0000000161,olive oil,6.447879,56.99925036,6.447879,0.0,0.0
dish_1565986761,ingr_0000000133,shallots,2.843206,0.5686412,0.005686412,0.093825798,0.04264809
dish_1565986761,ingr_0000000518,thyme,0.047592,0.04806792,0.000809064,0.01142208,0.00285552
dish_1565986761,ingr_0000000023,brown rice,170.000000,188.7,1.53,39.1,4.42
dish_1565986761,ingr_0000000291,salt,0.545768,0.0,0.0,0.0,0.0
dish_1565986761,ingr_0000000026,white rice,7.614679,9.8990827,0.022844037,2.13211012,0.205596333
dish_1565986761,ingr_0000000514,wheat berry,28.432056,25.87317096,0.14216028,5.430522696,1.194146352
dish_1565986761,ingr_0000000072,kale,1.903670,0.9327983,0.01332569,0.1713303,0.06282111
dish_1565986761,ingr_0000000046,mushroom,7.614679,1.67522938,0.022844037,0.251284407,0.236055049
dish_1565986761,ingr_0000000034,celery,0.951835,0.1522936,0.00190367,0.03236239,0.006662845
dish_1565986761,ingr_0000000045,carrot,0.951835,0.39025235,0.00190367,0.0951835,0.008566515
dish_1565986761,ingr_0000000122,garlic,1.516786,2.26001114,0.00758393,0.50053938,0.097074304
dish_1565986761,ingr_0000000179,eggs,2.141629,3.330233095,0.224871045,0.025699548,0.267703625
dish_1558641287,ingr_0000000471,cherry tomatoes,64.000000,11.52,0.128,2.496,0.576
dish_1563208129,ingr_0000000192,yam,52.358490,64.97688609,0.10471698,15.39339606,0.83773584
dish_1563208129,ingr_0000000437,sweet potato,52.358490,39.7924524,0.0,9.4245282,0.5235849
dish_1563208129,ingr_0000000161,olive oil,6.283019,55.54188796,6.283019,0.0,0.0
dish_1563208129,ingr_0000000008,scrambled eggs,180.000000,266.4,19.8,2.88,18.0
dish_1558629517,ingr_0000000007,cauliflower,64.000000,16.0,0.192,3.2,1.152
dish_1558629517,ingr_0000000032,tomatoes,64.000000,21.76,0.448,4.352,0.448
dish_1558629517,ingr_0000000077,almonds,39.000000,225.459,19.305,8.853,8.736
dish_1551323219,ingr_0000000056,kiwi,43.000000,26.23,0.215,6.45,0.473
dish_1550772809,ingr_0000000013,berries,95.000000,54.15,0.285,13.3,0.665
dish_1551486372,ingr_0000000012,olives,79.000000,90.85,8.453,4.977,0.632
dish_1550711244,ingr_0000000059,oatmeal,174.000000,118.32,2.436,20.88,4.176
dish_1566414412,ingr_0000000133,shallots,1.199027,0.2398054,0.002398054,0.039567891,0.017985405
dish_1566414412,ingr_0000000161,olive oil,4.961160,43.8566544,4.96116,0.0,0.0
dish_1566414412,ingr_0000000122,garlic,2.398053,3.57309897,0.011990265,0.79135749,0.153475392
dish_1566414412,ingr_0000000520,lemon juice,0.599513,0.10191721,0.0,0.033572728,0.002398052
dish_1566414412,ingr_0000000521,basil,1.199027,0.28776648,0.0,0.02398054,0.04796108
dish_1566414412,ingr_0000000341,cream,9.592214,32.258615682,3.510750324,0.258989778,0.268581992
dish_1566414412,ingr_0000000514,wheat berry,23.980536,21.82228776,0.11990268,4.580282376,1.007182512
dish_1566414412,ingr_0000000046,mushroom,11.990268,2.63785896,0.035970804,0.395678844,0.371698308
dish_1566414412,ingr_0000000515,arugula,5.995134,1.4987835,0.041965938,0.221819958,0.155873484
dish_1566414412,ingr_0000000471,cherry tomatoes,11.276596,2.02978728,0.022553192,0.439787244,0.101489364
dish_1566414412,ingr_0000000377,quinoa,85.436890,102.524268,1.62330091,17.9417469,3.75922316
dish_1566414412,ingr_0000000028,chicken,239.805359,395.67884235,8.632992924,0.0,74.33966129
dish_1566414412,ingr_0000000312,pepper,1.199027,0.4796108,0.002398054,0.111509511,0.02398054
dish_1566414412,ingr_0000000033,bell peppers,4.510638,1.8042552,0.009021276,0.40595742,0.09021276
dish_1566414412,ingr_0000000428,white wine,0.599513,0.49160066,0.0,0.015587338,0.000599513
dish_1566414412,ingr_0000000030,lettuce,45.106384,6.7659576,0.090212768,1.308085136,0.631489376
dish_1566414412,ingr_0000000319,feta cheese,4.510638,11.912594958,0.951744618,0.189446796,0.622468044
dish_1566414412,ingr_0000000433,roasted potatoes,156.000000,219.96,10.608,28.08,3.276
dish_1566414412,ingr_0000000094,onions,4.510638,1.8042552,0.004510638,0.40595742,0.049617018
dish_1566414412,ingr_0000000441,butter,2.398053,17.19404001,1.94242293,0.002398053,0.019184424
dish_1566414412,ingr_0000000518,thyme,0.749392,0.75688592,0.012739664,0.17985408,0.04496352
dish_1566414412,ingr_0000000516,rosemary,0.749392,0.98170352,0.042715344,0.1498784,0.021732368
dish_1566414412,ingr_0000000031,cucumbers,22.553192,2.2553192,0.0,0.45106384,0.22553192
dish_1566414412,ingr_0000000012,olives,4.510638,5.1872337,0.482638266,0.284170194,0.036085104
dish_1566414412,ingr_0000000519,oregano,0.749392,2.0233584,0.02997568,0.51708048,0.06744528
dish_1566414412,ingr_0000000338,vinaigrette,9.021276,41.99403978,4.673020968,0.234553176,0.0
dish_1566414412,ingr_0000000291,salt,2.398053,0.0,0.0,0.0,0.0
dish_1567537252,ingr_0000000312,pepper,0.040049,0.0160196,8.0098e-05,0.003724557,0.00080098
dish_1567537252,ingr_0000000026,white rice,18.998716,24.6983308,0.056996148,5.31964048,0.512965332
dish_1567537252,ingr_0000000072,kale,4.749679,2.32734271,0.033247753,0.42747111,0.156739407
dish_1567537252,ingr_0000000161,olive oil,3.358375,29.688035,3.358375,0.0,0.0
dish_1567537252,ingr_0000000508,soy sauce,0.949936,0.50346608,0.005699616,0.046546864,0.076944816
dish_1567537252,ingr_0000000203,chili,0.949936,0.3799744,0.003799744,0.084544304,0.017098848
dish_1567537252,ingr_0000000291,salt,0.477780,0.0,0.0,0.0,0.0
dish_1567537252,ingr_0000000189,vinegar,0.949936,0.0,0.0,0.0,0.0
dish_1567537252,ingr_0000000025,beef,142.490372,356.22593,21.3735558,0.0,37.04749672
dish_1567537252,ingr_0000000094,onions,1.899872,0.7599488,0.001899872,0.17098848,0.020898592
dish_1567537252,ingr_0000000045,carrot,64.078865,26.27233465,0.12815773,6.4078865,0.576709785
dish_1567537252,ingr_0000000498,orange juice,0.949936,0.44646992,0.000949936,0.10449296,0.006649552
dish_1567537252,ingr_0000000122,garlic,0.949936,1.41540464,0.00474968,0.31347888,0.060795904
dish_1567537252,ingr_0000000027,broccoli,61.206676,21.4223366,0.244826704,4.28446732,1.468960224
dish_1567537252,ingr_0000000535,green onions,0.949936,0.30397952,0.001899872,0.06649552,0.017098848
dish_1551123396,ingr_0000000038,pineapple,65.000000,32.5,0.065,8.45,0.325
dish_1565810237,ingr_0000000520,lemon juice,0.431188,0.07330196,0.0,0.024146528,0.001724752
dish_1565810237,ingr_0000000367,lime,0.143729,0.0431187,0.000287458,0.015091545,0.001006103
dish_1565810237,ingr_0000000291,salt,0.199806,0.0,0.0,0.0,0.0
dish_1565810237,ingr_0000000203,chili,6.324096,2.5296384,0.025296384,0.562844544,0.113833728
dish_1565810237,ingr_0000000122,garlic,0.574918,0.85662782,0.00287459,0.18972294,0.036794752
dish_1565810237,ingr_0000000050,tofu,124.000000,90.52,5.952,2.356,9.92
dish_1565810237,ingr_0000000152,cabbage,11.498356,2.41465476,0.05749178,0.367947392,0.149478628
dish_1565810237,ingr_0000000531,pumpkin seeds,1.364706,6.08658876,0.25929414,0.73694124,0.25929414
dish_1565810237,ingr_0000000161,olive oil,3.160600,27.939704,3.1606,0.0,0.0
dish_1565810237,ingr_0000000126,mustard,0.213235,0.130713055,0.007036755,0.0127941,0.007889695
dish_1565810237,ingr_0000000032,tomatoes,7.833255,2.6633067,0.054832785,0.53266134,0.054832785
dish_1565810237,ingr_0000000033,bell peppers,2.299671,0.9198684,0.004599342,0.20697039,0.04599342
dish_1565810237,ingr_0000000030,lettuce,3.411765,0.51176475,0.00682353,0.098941185,0.04776471
dish_1565810237,ingr_0000000045,carrot,2.729412,1.11905892,0.005458824,0.2729412,0.024564708
dish_1565810237,ingr_0000000029,mixed greens,6.823529,1.91058812,0.027294116,0.361647037,0.150117638
dish_1565810237,ingr_0000000238,hominy,7.833255,5.647776855,0.070499295,1.120155465,0.117498825
dish_1565810237,ingr_0000000524,parsley,0.287459,0.106647289,0.002299672,0.018397376,0.008336311
dish_1565810237,ingr_0000000515,arugula,10.235294,2.5588235,0.071647058,0.378705878,0.266117644
dish_1565810237,ingr_0000000189,vinegar,1.364706,0.0,0.0,0.0,0.0
dish_1565810237,ingr_0000000448,jalapenos,0.287459,0.08336311,0.001149836,0.018684835,0.002587131
dish_1565810237,ingr_0000000155,chicken thighs,114.983559,203.750866548,9.543635397,0.0,27.481070601
dish_1551394874,ingr_0000000050,tofu,36.000000,26.28,1.728,0.684,2.88
dish_1551394874,ingr_0000000056,kiwi,27.000000,16.47,0.135,4.05,0.297
dish_1551394874,ingr_0000000058,orange,50.000000,23.5,0.05,6.0,0.45
dish_1568144925,ingr_0000000161,olive oil,0.611214,5.40313176,0.611214,0.0,0.0
dish_1568144925,ingr_0000000094,onions,60.000000,24.0,0.06,5.4,0.66
dish_1568144925,ingr_0000000291,salt,0.229205,0.0,0.0,0.0,0.0
dish_1568144925,ingr_0000000045,carrot,127.121384,52.11976744,0.254242768,12.7121384,1.144092456
dish_1568144925,ingr_0000000012,olives,31.000000,35.65,3.317,1.953,0.248
